外公,rdfs:type,RELATION
所处时代,rdfs:type,PROPERTY
居所,rdfs:type,PROPERTY
荣誉称号,rdfs:type,PROPERTY
葬身之地,rdfs:domain,人
拥有地产,rdfs:domain,人
才艺,rdfs:domain,人
前夫,rdfs:domain,人
已知武功,rdfs:subpropertyof,武功
书中结局,rdfs:range,事件
师公,rdfs:range,男人
旧版儿媳,rdfs:type,RELATION
追封,rdfs:type,PROPERTY
特点,rdfs:domain,人
长辈,rdfs:domain,人
信仰,rdfs:type,PROPERTY
教派,rdfs:type,PROPERTY
武功境界,rdfs:type,PROPERTY
恩人,rdfs:range,人
侄女,rdfs:domain,人
大哥,rdfs:type,owl:functionalproperty
帮主,rdfs:type,RELATION
妹夫,rdfs:range,男人
六哥,rdfs:domain,人
所处时期,rdfs:type,owl:functionalproperty
情缘,rdfs:domain,人
性格,rdfs:domain,人
主人,rdfs:domain,人
兄长,rdfs:range,男人
门派,owl:sameas,所属门派
拥有地产,rdfs:type,PROPERTY
所处时代,owl:sameas,朝代
生日,rdfs:range,时间
所属,rdfs:domain,人
师父,rdfs:type,RELATION
夫君,rdfs:type,RELATION
尊主,rdfs:range,人
胞妹,rdfs:range,女人
外孙女,rdfs:type,RELATION
所处时期,owl:sameas,朝代
旧情人,rdfs:type,RELATION
隶属,rdfs:domain,人
字号,rdfs:type,PROPERTY
情敌,rdfs:type,owl:symmetricproperty
形象,rdfs:domain,人
八弟,rdfs:range,男人
爱慕者,rdfs:domain,人
武器,owl:sameas,兵器
四弟,rdfs:type,RELATION
恩公,rdfs:type,RELATION
同门,rdfs:domain,人
师傅,owl:inverseof,徒弟
祖师,rdfs:domain,人
逝世地,rdfs:type,PROPERTY
前妻,rdfs:range,女人
十四弟,rdfs:type,RELATION
内功,rdfs:range,武功
夫君,rdfs:domain,女人
父亲,rdfs:range,男人
所处年代,rdfs:range,朝代
领导,rdfs:type,owl:transitiveproperty
孙女,rdfs:domain,人
时代,rdfs:domain,人
在位,rdfs:type,owl:inversefunctionalproperty
组织,owl:inverseof,成员
汗号,rdfs:type,owl:functionalproperty
喜欢的人,rdfs:type,PROPERTY
尊称,rdfs:range,名称
外孙女,rdfs:domain,人
外貌特点,rdfs:range,外貌
终结者,rdfs:domain,人
官职,rdfs:domain,人
书中结局,rdfs:domain,人
六哥,rdfs:type,owl:functionalproperty
师兄,rdfs:domain,人
绝招,rdfs:range,武功
陵墓,owl:sameas,陵寝
招数,rdfs:type,PROPERTY
在位时间,rdfs:type,owl:functionalproperty
小说门派,rdfs:range,组织
星宿三宝,rdfs:domain,人
妻子,rdfs:type,RELATION
母亲,rdfs:subpropertyof,家人
至交,rdfs:type,owl:symmetricproperty
追赠,rdfs:domain,人
丫鬟,rdfs:type,owl:inversefunctionalproperty
生日,rdfs:type,PROPERTY
逝世地,rdfs:range,地点
国别,rdfs:domain,人
